FID,distance_before
4792,1904.964475
4793,2694.316625
4794,1837.373366
4795,1782.287365
4796,2686.626
4797,921.9185963
4798,1667.270923
4799,2289.195288
4800,1332.508017
4801,928.4278386
4802,2591.830698
4803,2587.116272
4804,2430.801691
4805,1519.768384
4806,1902.528236
4807,1787.598481
4808,1717.338044
4809,708.6744148
4810,1406.172779
4811,1435.492011
4812,1827.503946
4813,2367.14827
4814,1501.639754
4815,661.6168463
4816,826.5240599
4817,1625.099036
4818,1859.602922
4819,584.1914503
4820,1883.053615
4821,1182.103972
4822,2373.107011
4823,1557.74258
4824,917.8729833
4825,1756.907981
4826,1792.333649
4827,1973.1489
4828,1906.172858
4829,1273.19787
4830,1338.367926
4831,2547.573679
4832,2647.945233
4833,1636.297297
4834,1539.364588
4835,2513.691576
4836,1907.787468
4837,1859.429958
4838,876.4554941
4839,2335.678975
4840,1846.176055
4841,836.5067747
4842,2763.722748
4843,1899.093893
4844,1831.194463
4845,1747.586099
4846,1647.100921
4847,1280.489434
4848,2436.03537
4849,950.5685334
4850,951.1251718
4851,672.459533
4852,1425.258379
4853,1851.733436
4854,1099.263744
4855,1668.89402
4856,1748.609949
4857,1762.451973
4858,1315.683707
4859,979.4165067
4860,1904.729302
4861,2599.262347
4862,2024.946052
4863,1681.273418
4864,1734.011085
4865,1324.290812
4866,681.8527686
4867,1008.456548
4868,2206.707474
4869,1960.701913
4870,2088.237967
4871,1621.942707
4872,1639.803156
4873,2056.431124
4874,1229.264231
4875,2153.666482
4876,2117.427706
4877,1357.215343
4878,1897.201509
4879,2082.978936
4880,813.0502317
4881,1028.129627
4882,1830.982667
4883,1776.187268
4884,2494.444853
4885,929.5439352
4886,479.2471659
4887,1613.404912
4888,1757.746493
4889,1041.889139
4890,2017.372632
4891,1044.212976
4892,1602.45815
4893,740.8702659
4894,1818.783918
4895,2291.19244
4896,798.5393623
4897,1311.381083
4898,570.839067
4899,1813.694116
4900,1732.420546
4901,2102.506281
4902,2531.405816
4903,1264.712707
4904,1426.448871
4905,2441.930639
4906,1711.510464
4907,2092.376964
4908,1323.721419
4909,1769.72195
4910,1736.680398
4911,969.8018439
4912,1792.222455
4913,2262.665794
4914,651.2037051
4915,1420.273171
4916,2233.949841
4917,1426.128762
4918,2329.422912
4919,1162.285976
4920,1969.252257
4921,1161.397517
4922,1286.828318
4923,773.2946734
4924,1282.772686
4925,2096.629707
4926,1090.858587
4927,2109.308495
4928,1722.919495
4929,829.9546257
4930,1872.557821
4931,1584.783505
4932,1853.097628
4933,855.4642954
4934,514.9232295
4935,1152.619082
4936,895.5238391
4937,2391.457342
4938,1664.153997
4939,1775.122891
4940,1319.522623
4941,642.5576665
4942,1758.173978
4943,1805.865667
4944,1754.205317
4945,1766.166643
4946,1491.771731
4947,2104.327962
4948,815.8189893
4949,1736.447364
4950,1581.189933
4951,1408.347104
4952,1658.501762
4953,1861.635003
4954,1490.513035
4955,1168.17997
4956,2012.567427
4957,1171.390306
4958,2457.2601
4959,947.4997961
4960,1967.932198
4961,1946.404299
4962,1438.831967
4963,1815.259017
4964,1429.707575
4965,1603.071161
4966,1246.81145
4967,2649.162591
4968,1458.781086
4969,796.4844822
4970,1195.093695
4971,2066.396268
4972,1899.693127
4973,695.9110765
4974,1510.99633
4975,1301.635971
4976,2315.598286
4977,926.6647527
4978,1466.113216
4979,1044.434369
4980,2525.184941
4981,1397.510894
4982,1861.443986
4983,1147.913977
4984,1213.802634
4985,1669.778449
4986,1029.736261
4987,1274.475419
4988,1710.622568
4989,1919.510521
4990,1324.179143
4991,1318.966876
4992,1376.010237
4993,502.5038968
4994,1494.709659
4995,1206.114493
4996,1551.673393
4997,1379.378659
4998,1740.253633
4999,960.1993267
5000,1567.623897
5001,1590.703985
5002,1204.00112
5003,2141.00834
5004,1540.690762
5005,1743.357167
5006,2115.492079
5007,2303.498615
5008,1788.656006
5009,1464.454367
5010,1139.319361
5011,2249.080656
5012,1442.342848
5013,2248.58521
5014,1130.524403
5015,1399.707109
5016,751.5804035
5017,1164.77608
5018,1544.630262
5019,800.3192998
5020,1983.125329
5021,721.9634998
5022,2693.562068
5023,1950.611135
5024,2621.629383
5025,1782.582293
5026,669.5707572
5027,622.0845244
5028,2195.670226
5029,1158.542528
5030,2175.320389
5031,1708.014536
5032,1882.065227
5033,2270.46613
5034,1096.590266
5035,2033.526246
5036,1453.826249
5037,730.8660041
5038,1588.554152
5039,2446.169622
5040,1659.396216
5041,1878.119723
5042,868.3314949
5043,2124.679624
5044,1669.167252
5045,1350.857321
5046,1875.084993
5047,1616.882233
5048,1089.366717
5049,3090.191765
5050,1242.765687
5051,911.8266121
5052,490.8718029
5053,1716.378957
5054,1577.051116
5055,1341.107468
5056,1962.931858
5057,1439.730205
5058,1686.699369
5059,1831.457833
5060,1091.595622
5061,1751.731768
5062,1528.001845
5063,1840.789859
5064,3220.180159
5065,2360.03035
5066,1932.381688
5067,1972.587223
5068,1892.083226
5069,1884.679302
5070,1508.481216
5071,1430.690042
5072,1834.75541
5073,2785.019937
5074,1863.640567
5075,1778.387995
5076,2093.253556
5077,1814.799623
5078,1008.36964
5079,1621.322587
5080,1889.454243
5081,896.8119392
5082,2173.329617
5083,1857.39372
5084,1954.951835
5085,2034.563142
5086,515.2405423
5087,837.802449
5088,1613.685385
5089,1300.945108
5090,1193.989162
5091,1907.957901
5092,1219.723514
5093,1775.129598
5094,1928.038877
5095,1805.894601
5096,848.6892212
5097,1837.17049
5098,1182.702803
5099,1862.171833
5100,2367.680395
5101,1480.141413
5102,1605.217703
5103,1821.029069
5104,1946.400769
5105,2812.097989
5106,1599.713725
5107,1833.539099
5108,1911.792877
5109,2342.876696
5110,1626.673766
5111,1882.004425
5112,1941.652555
5113,1813.795797
5114,2034.10677
5115,2475.999554
5116,715.1418211
5117,1692.677777
5118,2554.472218
5119,1257.796195
5120,1298.955998
5121,1560.331629
5122,1116.213699
5123,1993.356056
5124,2187.088181
5125,1690.74508
5126,1337.3755
5127,1696.332097
5128,692.149246
5129,1058.367677
5130,1482.937306
5131,869.8761362
5132,1782.804757
5133,2177.359039
5134,935.9277819
5135,1892.95371
5136,1127.38741
5137,1091.546991
5138,1680.5875
5139,1225.072924
5140,1780.429802
5141,1125.846707
5142,1260.348527
5143,2480.963374
5144,1415.740571
5145,1007.947344
5146,1246.4428
5147,2520.264192
5148,2695.689596
5149,1638.561062
5150,1937.779852
5151,1179.083118
5152,2100.560616
5153,1240.022732
5154,1964.048172
5155,842.4120236
5156,1824.155109
5157,1665.942138
5158,2458.478121
5159,1475.866881
5160,1067.867605
5161,1697.048322
5162,2225.118399
5163,2755.575903
5164,1140.378602
5165,667.8987995
5166,1797.25508
5167,1423.512675
5168,1782.393894
5169,1444.340402
5170,999.1150868
5171,1316.964039
5172,1066.147373
5173,1289.411934
5174,1990.61725
5175,2644.721843
5176,1740.812254
5177,1875.275881
5178,2064.591784
5179,1839.623401
5180,2347.583545
5181,2374.805172
5182,1922.83195
5183,1797.778367
5184,1824.927403
5185,2470.537085
5186,1526.441018
5187,1478.511006
5188,1766.936334
5189,1337.036133
5190,981.854116
5191,574.5087472
5192,1347.229198
5193,2310.139371
5194,776.5025283
5195,1314.457808
5196,1853.510957
5197,1932.011558
5198,1905.578254
5199,2518.778226
5200,1170.589701
5201,1506.653122
5202,2392.389116
5203,2161.728664
5204,1694.93168
5205,2380.020589
5206,949.6447191
5207,1543.514155
5208,1682.562845
5209,2809.191745
5210,689.7187922
5211,2138.328601
5212,737.5663534
5213,1625.125684
5214,2583.825614
5215,1025.936564
5216,1450.74451
5217,819.0226887
5218,2355.158669
5219,1774.990941
5220,1075.653277
5221,1871.722741
5222,2507.515508
5223,1388.378676
5224,635.0373261
5225,1760.552122
5226,1714.639278
5227,1844.108283
5228,1913.173851
5229,1733.38771
5230,1690.715939
5231,1739.838416
5232,1434.858067
5233,2503.243467
5234,771.7919937
5235,1928.197324
5236,938.6062428
5237,1723.391736
5238,822.6153231
5239,1997.917109
5240,2386.034092
5241,1976.984333
5242,1947.562279
5243,1995.461075
5244,1692.010153
5245,1212.355537
5246,1462.681779
5247,2702.193817
5248,831.1627098
5249,1112.41936
5250,1788.257102
5251,1229.462546
5252,1829.121483
5253,1526.049734
5254,1109.964453
5255,1763.873432
5256,1659.263157
5257,1380.064397
5258,1301.074511
5259,683.7241367
5260,1212.873004
5261,2411.763548
5262,1471.0733
5263,1648.673992
5264,1618.513387
5265,1602.804289
5266,2014.480853
5267,1807.048564
5268,894.9522592
5269,1916.311167
5270,1350.428647
5271,1065.245367
5272,1275.253494
5273,1182.283599
5274,522.363027
5275,1393.224426
5276,1231.29235
5277,1316.022781
5278,670.6088657
5279,881.0138522
5280,1450.583522
5281,1116.406657
5282,1516.210932
5283,763.8917571
5284,1270.941217
5285,1494.695195
5286,1298.461438
5287,914.6022643
5288,389.6431505
5289,1038.131516
5290,1384.974875
5291,1051.099273
5292,1092.532022
5293,1475.570104
5294,1183.650642
5295,413.6654407
5296,1356.566732
5297,1150.018058
5298,1187.967691
5299,1462.051675
5300,1280.10311
5301,1538.097357
5302,1182.013128
5303,956.1666977
5304,1509.068472
5305,1644.612037
5306,1538.406582
5307,632.9604318
5308,1723.78425
5309,803.2145879
5310,952.8082642
5311,418.7724886
5312,733.6619183
5313,810.7841579
5314,1227.223461
5315,1280.999259
5316,1468.373845
5317,1443.366693
5318,1368.325539
5319,1512.424401
5320,789.2772028
5321,1696.911577
5322,1456.349332
5323,497.1547397
5324,946.3361645
5325,1122.201542
5326,1253.995292
5327,1204.35988
5328,1258.95404
5329,334.433459
5330,1338.909209
5331,1077.540555
5332,1406.227918
5333,1511.820857
5334,1121.392926
5335,1834.518231
5336,1219.274638
5337,473.8209576
5338,1443.915252
5339,442.4566768
5340,935.8595782
5341,420.2956298
5342,1557.560502
5343,434.2030832
5344,1237.451144
5345,427.66212
5346,1459.613692
5347,1078.713003
5348,1495.090712
5349,1377.276155
5350,1222.607865
5351,1406.621502
5352,1420.224632
5353,1357.219187
5354,1452.995304
5355,1243.294645
5356,1269.611945
5357,1351.38663
5358,1230.342956
5359,1263.434046
5360,1314.924894
5361,1238.986326
5362,830.6580952
5363,912.4804344
5364,1291.468154
5365,1107.048788
5366,1780.327519
5367,1294.539519
5368,1250.999427
5369,376.4011231
5370,1402.411729
5371,1480.719321
5372,1241.587185
5373,1170.924426
5374,1693.347446
5375,1320.563108
5376,509.1454127
5377,364.2528421
5378,756.0494898
5379,508.6209274
5380,1169.250301
5381,1221.780312
5382,1215.884532
5383,1410.592582
5384,1315.035195
5385,1562.055095
5386,1319.935127
5387,1755.417306
5388,877.3051934
5389,872.6239979
5390,1358.218416
5391,461.5202323
5392,1295.225344
5393,1187.163726
5394,1268.810822
5395,1093.976809
5396,1306.148094
5397,401.336904
5398,1193.749906
5399,1221.121342
5400,1286.210039
5401,1493.504954
5402,1360.681499
5403,1515.461697
5404,834.8483288
5405,1139.702117
5406,1367.17531
5407,1134.933823
5408,1215.693937
5409,1201.638012
5410,1204.870537
5411,1448.253291
5412,443.4862193
5413,976.5299946
5414,1171.268222
5415,403.8437745
5416,1601.504635
5417,776.7191271
5418,1258.956697
5419,1270.52552
5420,1708.194867
5421,1013.970203
5422,1262.386181
5423,1333.910506
5424,1398.653334
5425,1104.688285
5426,1626.430725
5427,1345.255356
5428,717.7356593
5429,1219.497832
5430,1442.564376
5431,672.5516377
5432,1426.153249
5433,1409.942102
5434,1154.879742
5435,833.2179638
5436,1423.272638
5437,1229.160869
5438,1439.286614
5439,681.3958921
5440,1346.210056
5441,1215.127508
5442,455.1664562
5443,1260.079318
5444,1524.411575
5445,853.1700357
5446,958.8041304
5447,1440.815726
5448,977.7510694
5449,1704.826487
5450,1134.427259
5451,1145.574352
5452,1420.885968
5453,907.7515071
5454,1374.025422
5455,1024.927577
5456,1300.180065
5457,1333.679618
5458,996.4053602
5459,1302.611641
5460,1436.42873
5461,1192.97442
5462,1023.23261
5463,1034.343617
5464,1539.725757
5465,1495.226796
5466,960.2047822
5467,1438.039007
5468,1678.492521
5469,1240.496085
5470,1586.693688
5471,1576.535455
5472,1662.596719
5473,1394.617297
5474,1280.309078
5475,1462.027997
5476,1508.925928
5477,561.4232807
5478,1544.946323
5479,1090.445309
5480,1253.632496
5481,1079.133282
5482,435.3280567
5483,1553.673878
5484,1276.016368
5485,872.6211479
5486,1623.709456
5487,1476.803482
5488,352.8944439
5489,1395.638962
5490,657.4461252
5491,1667.426219
5492,1266.713835
5493,829.0192973
5494,1621.925465
5495,1325.258688
5496,1078.355772
5497,538.7472864
5498,1423.192313
5499,1156.527158
5500,1064.359668
5501,485.4176409
5502,1154.458355
5503,400.1965813
5504,1331.157664
5505,1523.014301
5506,853.0577152
5507,1607.222938
5508,1248.766379
5509,564.3423958
5510,1477.809066
5511,1411.974637
5512,452.2750895
5513,381.0333192
5514,1046.359907
5515,429.5830569
5516,1380.082794
5517,753.9783108
5518,182.6242326
5519,407.3759093
5520,526.9329396
5521,256.6153545
5522,771.7426233
5523,920.5695326
5524,748.002171
5525,552.5818105
5526,217.2618283
5527,861.129172
5528,622.4468911
5529,429.0211696
5530,398.5854422
5531,468.4310363
5532,721.2386162
5533,1062.12145
5534,1327.907622
5535,244.0813703
5536,990.9644843
5537,902.9930787
5538,669.2665142
5539,593.6731174
5540,1000.27513
5541,687.2462844
5542,604.0584393
5543,850.7802968
5544,862.757807
5545,741.077269
5546,821.9333987
5547,600.5092436
5548,324.9016119
5549,1067.109059
5550,428.8739935
5551,703.9081143
5552,144.2860395
5553,411.3321551
5554,350.2897974
5555,1012.331857
5556,131.0602375
5557,840.0603647
5558,344.9683576
5559,1018.738105
5560,1022.564671
5561,1086.676877
5562,492.6147331
5563,408.8620831
5564,975.3612694
5565,275.7518649
5566,838.0351729
5567,295.0726687
5568,983.4811395
5569,215.7489068
5570,181.1829043
5571,451.4131163
5572,916.6874334
5573,796.1112359
5574,976.8786362
5575,1446.928923
5576,578.7684644
5577,508.7060984
5578,356.744
5579,204.6478164
5580,194.1283837
5581,447.461335
5582,161.8343341
5583,108.2283207
5584,723.4135844
5585,818.5296994
5586,568.5130185
5587,358.0996261
5588,798.5385533
5589,761.6268839
5590,305.4658705
5591,429.8815847
5592,1003.659012
5593,1013.791174
5594,445.5021879
5595,817.8311631
5596,1980.180892
5597,831.9179292
5598,1127.097782
5599,822.6501054
5600,771.3965301
5601,401.6198116
5602,764.5180766
5603,468.7786835
5604,595.0788301
5605,854.7530088
5606,475.8721761
5607,526.8218051
5608,754.6331522
5609,1100.215146
5610,930.3793938
5611,363.6175651
5612,656.1152688
5613,1327.569159
5614,495.4813289
5615,1333.305584
5616,593.2353218
5617,686.7674418
5618,86.17912831
5619,512.5274044
5620,202.1450613
5621,1388.118138
5622,723.6384159
5623,522.7105693
5624,303.1274597
5625,1549.518757
5626,1402.990143
5627,655.4415872
5628,858.5331007
5629,716.3701362
5630,1025.672326
5631,1256.735742
5632,330.0187021
5633,785.4674359
5634,1298.818498
5635,807.1431733
5636,92.49631794
5637,133.8378504
5638,118.017462
5639,584.0093013
5640,1100.654146
5641,1155.961112
5642,1411.898418
5643,1009.065872
5644,444.641895
5645,728.7365715
5646,1119.873553
5647,1178.191827
5648,394.3460593
5649,501.8676461
5650,471.0293278
5651,487.3515776
5652,864.3777714
5653,1132.293559
5654,906.4394626
5655,879.5687689
5656,501.3979154
5657,700.920745
5658,885.1254685
5659,1042.777514
5660,1041.049881
5661,340.6478987
5662,279.19992
5663,958.3408298
5664,1750.006174
5665,876.425522
5666,826.1862599
5667,118.2117524
5668,1119.754782
5669,1088.464698
5670,1388.847784
5671,536.3899367
5672,209.6118696
5673,537.0656278
5674,253.0134894
5675,881.6959888
5676,996.8333075
5677,193.7553256
5678,322.5824827
5679,1757.511525
5680,947.6799148
5681,556.3419604
5682,640.7826436
5683,1415.277741
5684,320.1811455
5685,1318.460784
5686,790.1836674
5687,295.3527532
5688,894.565499
5689,476.8343157
5690,981.8172624
5691,565.8383829
5692,437.7711974
5693,307.7791081
5694,459.4962149
5695,252.1328483
5696,603.557132
5697,229.8956733
5698,866.8622924
5699,896.353981
5700,818.3905254
5701,191.4979285
5702,523.7442687
5703,854.1917968
5704,280.6116487
5705,329.2999799
5706,308.3096699
5707,982.2807788
5708,839.9229874
5709,394.4471695
5710,1033.019994
5711,466.0223383
5712,794.231477
5713,476.0214319
5714,701.8869212
5715,853.2937308
5716,760.3832647
5717,590.4201898
5718,1127.62209
5719,704.403374
5720,430.7774868
5721,687.6750482
5722,438.6615247
5723,660.4997681
5724,418.8637519
5725,281.6957438
5726,1274.556751
5727,598.2678806
5728,350.0065934
5729,492.5530061
5730,946.8297883
5731,1340.749549
5732,332.2432094
5733,1448.509642
5734,571.8690426
5735,561.4694489
5736,543.786986
5737,908.0686443
5738,1239.876264
5739,536.7044194
5740,340.8086955
5741,232.3916862
5742,885.7540712
5743,436.5629477
5744,1973.960528
5745,579.4672873
5746,635.066139
5747,492.2594658
5748,424.4284197
5749,188.5614403
5750,116.8145196
5751,411.2349924
5752,703.5821098
5753,340.0181012
5754,770.2551073
5755,348.989785
5756,1056.835868
5757,542.0757871
5758,1210.082918
5759,468.1559183
5760,579.5753626
5761,645.9957521
5762,1024.748883
5763,916.0501454
5764,271.0578626
5765,313.7455823
5766,527.9441372
5767,466.0310695
5768,1422.499363
5769,747.220906
5770,959.2721984
5771,206.8107721
5772,789.3505364
5773,996.4726543
5774,484.3381566
5775,86.51168878
5776,1277.073171
5777,504.7164057
5778,607.3015933
5779,525.5412965
5780,609.0619507
5781,669.2432594
5782,853.913985
5783,572.909646
5784,683.9011228
5785,381.7958656
5786,752.4343339
5787,1320.278697
5788,259.3460318
5789,872.2932166
5790,888.3094602
5791,295.2769299
5792,948.4886024
5793,846.2918873
5794,1357.598234
5795,996.8180927
5796,83.91007327
5797,806.3408112
5798,175.9407849
5799,349.3018371
5800,791.226839
5801,600.8762215
5802,318.4540845
5803,834.0786261
5804,220.9895054
5805,1305.22324
5806,536.1618311
5807,244.5146586
5808,229.5412575
5809,1272.864849
5810,456.1458768
5811,419.2856367
5812,158.3395963
5813,273.7199969
5814,683.9060445
5815,342.2586169
5816,1067.821565
5817,617.4780141
5818,333.5100371
5819,393.6848375
5820,787.9232977
5821,821.5692635
5822,1317.36224
5823,365.6837727
5824,659.14591
5825,373.526052
5826,864.8419867
5827,651.1962446
5828,288.4957275
5829,264.0374577
5830,1400.192215
5831,802.4924832
5832,713.3410314
5833,574.3497092
5834,820.0461818
5835,157.9818769
5836,153.0571758
5837,761.7014444
5838,541.8718636
5839,838.5496245
5840,1281.985781
5841,777.7057608
5842,402.1135322
5843,814.9828032
5844,810.906875
5845,783.8632523
5846,1232.474838
5847,1078.247445
5848,1054.816986
5849,200.8355504
5850,914.9419353
5851,598.3069536
5852,196.5669604
5853,348.5628941
5854,1480.627057
5855,498.8998399
5856,796.9558271
5857,617.2372011
5858,711.188211
5859,244.5423801
5860,564.4494867
5861,551.9803173
5862,432.9216589
5863,476.4683981
5864,848.1792155
5865,1145.296617
5866,516.5456975
5867,804.4949096
5868,245.8325418
5869,1111.654542
5870,412.0891261
5871,1324.287462
5872,362.9151681
5873,131.5514891
5874,1220.552004
5875,279.806184
5876,848.6406402
5877,831.7478325
5878,388.8187203
5879,514.5348505
5880,772.7674792
5881,1025.72109
5882,317.3955949
5883,1129.526828
5884,311.9675319
5885,421.5109822
5886,639.9564316
5887,487.8023038
5888,298.7651027
5889,807.7416879
5890,932.8647769
5891,323.5210764
5892,551.7531651
5893,630.9424318
5894,1261.511224
5895,1029.917962
5896,1001.51117
5897,281.3486727
5898,615.7971265
5899,164.1497122
5900,828.4712239
5901,618.9813354
5902,416.27259
5903,113.896229
5904,1321.967006
5905,1242.820975
5906,880.2004257
5907,792.769187
5908,800.4455249
5909,836.6461861
5910,746.1363863
5911,400.3739067
5912,781.7899503
5913,510.6720773
5914,898.2226753
5915,998.2233486
5916,1638.576014
5917,322.6627855
5918,481.6162879
5919,173.4021016
5920,378.6778192
5921,981.0944636
5922,399.8382404
5923,409.6156054
5924,1268.661459
5925,827.2711149
5926,304.974267
5927,552.6592649
5928,852.398104
5929,537.7841602
5930,444.0546401
5931,1160.667252
5932,228.4681152
5933,931.248695
5934,663.413164
5935,992.6422027
5936,1013.294595
5937,653.1450941
5938,827.1493006
5939,372.8810047
5940,753.0278115
5941,868.1639465
5942,923.2868195
5943,305.1180258
5944,803.1385086
5945,412.1344636
5946,1133.560259
5947,1138.171407
5948,922.2891701
5949,327.8111216
5950,1143.248253
5951,833.1336871
5952,558.8128148
5953,770.0344806
5954,832.0866174
5955,505.8811856
5956,565.5043478
5957,538.3522753
5958,375.9037822
5959,942.9892649
5960,537.7615911
5961,643.4340036
5962,752.8957884
5963,65.83543211
5964,328.5603154
5965,908.5528833
5966,577.3904431
5967,420.8159185
5968,1116.472256
5969,1121.513818
5970,735.5506449
5971,938.8742167
5972,268.333933
5973,456.2486201
5974,632.6430714
5975,1097.903757
5976,1145.959791
5977,471.8615015
5978,604.0128316
5979,641.1098381
5980,765.8996449
5981,971.6935857
5982,314.0686766
5983,958.4340444
5984,1154.753997
5985,331.0772085
5986,322.6524172
5987,560.8823298
5988,985.8062956
5989,463.4373589
5990,399.3717963
5991,623.9186244
5992,1242.698016
5993,746.4158083
5994,830.5091402
5995,347.6231221
5996,1130.863413
5997,759.8974303
5998,1138.83227
5999,773.7154269
6000,314.4831777
6001,561.8284859
6002,1068.598274
6003,1331.800732
6004,875.4089782
6005,1140.328838
6006,881.2659685
6007,155.7235335
6008,860.5961341
6009,565.4830735
6010,744.704844
6011,322.7869746
6012,1405.39249
6013,915.2820676
6014,483.9886751
6015,1084.366625
6016,309.9002105
6017,867.8817277
6018,624.9338458
6019,484.9238109
6020,297.0518452
6021,415.9081201
6022,736.0256272
6023,814.9182541
6024,1232.488178
6025,388.6927483
6026,267.1901325
6027,394.3620522
6028,1789.207455
6029,493.8610853
6030,805.4138529
6031,695.4088607
6032,305.6600205
6033,264.9633278
6034,149.928344
6035,1124.458193
6036,740.2176002
6037,447.4445105
6038,1156.720433
6039,263.8685926
6040,2086.500664
6041,802.6730705
6042,569.699403
6043,544.7343664
6044,814.4931757
6045,774.6307813
6046,779.5688449
6047,784.2195313
6048,842.7779373
6049,1010.174937
6050,801.4862456
6051,289.2881063
6052,637.6937289
6053,1183.972255
6054,425.1571348
6055,576.7716611
6056,1638.457525
6057,826.5559139
6058,670.7022532
6059,767.0623653
6060,511.1239217
6061,1017.610265
6062,579.3206927
6063,1004.090602
6064,811.1038475
6065,731.5648964
6066,443.0582255
6067,602.6223548
6068,1112.007105
6069,361.4301401
6070,588.8157262
6071,257.3241981
6072,799.9342929
6073,411.9472727
6074,745.3413249
6075,922.0510476
6076,234.7264095
6077,425.1147861
6078,472.269677
6079,459.8501727
6080,1272.22645
6081,450.1612103
6082,577.4702371
6083,154.0111908
6084,1006.627701
6085,231.7387257
6086,487.9300277
6087,296.4830631
6088,678.6065234
6089,1336.04885
6090,1041.333427
6091,803.8933272
6092,1206.83383
6093,930.0221867
6094,1707.503406
6095,689.592736
6096,593.8350517
6097,985.408253
6098,701.3758234
6099,635.7088744
6100,907.5197057
6101,949.3395521
6102,1410.710258
6103,864.5143031
6104,1284.557511
6105,1212.643536
6106,291.8022932
6107,446.4423801
6108,238.5810938
6109,698.0105434
6110,843.2520634
6111,485.0624288
6112,649.0314354
6113,1195.856727
6114,340.5126812
6115,700.531976
6116,1067.60305
6117,778.2172274
6118,1125.960179
6119,590.2446206
6120,711.9805244
6121,954.8711255
6122,866.6518403
6123,431.7539572
6124,357.6934087
6125,570.7803151
6126,621.7888595
6127,344.6646735
6128,1231.13301
6129,623.0256143
6130,841.6903165
6131,396.804765
6132,456.6064181
6133,1401.052531
6134,896.9792421
6135,338.2947798
6136,420.0206269
6137,796.9971346
6138,586.3172788
6139,628.7829901
6140,1018.169806
6141,342.6474163
6142,463.780856
6143,623.1237752
6144,264.7586814
6145,412.9757495
6146,378.9218336
6147,400.140009
6148,1345.288865
6149,734.3311801
6150,638.9123119
6151,58.48948007
6152,494.8521693
6153,881.7591482
6154,406.1447827
6155,909.8743103
6156,414.8887023
6157,996.7193742
6158,774.6570137
6159,1396.744399
6160,959.8623007
6161,842.6362276
6162,1003.185677
6163,737.6472826
6164,673.7843442
6165,310.1246418
6166,214.7564374
6167,790.3874419
6168,839.6327381
6169,583.3391031
6170,547.6252725
6171,395.1804765
6172,1169.763035
6173,1311.247952
6174,1137.996357
6175,111.4282443
6176,567.0544178
6177,649.3652884
6178,377.94585
6179,437.0393592
6180,887.8985336
6181,857.9115545
6182,910.503991
6183,1247.30727
6184,481.8163161
6185,209.1357466
6186,829.977714
6187,589.0358101
6188,1662.926328
6189,311.309887
6190,704.2410088
6191,1518.512839
6192,587.8532899
6193,1154.247966
6194,899.0716852
6195,330.2432436
6196,931.7531604
6197,478.0608582
6198,525.1036488
6199,745.6009442
6200,1242.068152
6201,376.0317366
6202,1038.834388
6203,511.911926
6204,755.1065464
6205,799.8401475
6206,680.475212
6207,930.7371153
6208,351.6137888
6209,97.65237641
6210,189.7521091
6211,504.6906425
6212,771.4856673
6213,854.3850604
6214,1215.517831
6215,1338.861991
6216,430.0674584
6217,579.7647836
6218,366.028304
6219,815.2868687
6220,308.8956888
6221,1025.658793
6222,553.2248323
6223,818.8276523
6224,898.5007545
6225,1085.408243
6226,283.9554644
6227,837.2936275
6228,901.9138414
6229,457.5990448
6230,380.3556014
6231,320.9342415
6232,294.7590676
6233,799.6201629
6234,793.8188067
6235,700.1187955
6236,331.8752634
6237,948.7593736
6238,578.3240396
6239,1527.018596
6240,1622.983256
6241,410.5525198
6242,397.2406135
6243,432.0559724
6244,184.8570223
6245,823.808529
6246,2318.108977
6247,2485.609848
6248,3432.096762
6249,2460.192012
6250,3321.156565
6251,1468.634431
6252,1225.955185
6253,1441.396203
6254,2537.224813
6255,470.4107101
6256,1446.935056
6257,1909.125636
6258,1292.900669
6259,2574.138024
6260,1301.652024
6261,2245.165015
6262,1936.273563
6263,1461.951765
6264,1902.637568
6265,1481.867107
6266,2852.364165
6267,1313.548785
6268,1171.379474
6269,1762.316062
6270,1218.350555
6271,1678.492206
6272,611.3374406
6273,1894.660372
6274,1422.074903
6275,2854.811428
6276,621.1394915
6277,1485.586002
6278,1651.559694
6279,1568.704785
6280,1755.920335
6281,1643.539118
6282,1668.103032
6283,1311.929222
6284,1567.602104
6285,1145.122951
6286,1516.975336
6287,1892.740951
6288,1098.866911
6289,1141.893364
6290,1169.802747
6291,1618.799271
6292,1327.989073
6293,1164.351234
6294,1889.108769
6295,1843.788793
6296,1520.509207
6297,1824.693066
6298,452.1916984
6299,1868.729413
6300,1303.477138
6301,1395.387205
6302,1718.196578
6303,1805.666694
6304,1397.724442
6305,1726.311381
6306,1301.569813
6307,2234.46806
6308,1429.872817
6309,2339.72274
6310,1392.588637
6311,1712.891978
6312,1868.333102
6313,883.2440077
6314,1780.671243
6315,1781.412787
6316,1805.181805
6317,1326.438888
6318,1615.986232
6319,1356.650615
6320,1545.66376
6321,2770.751962
6322,1150.876374
6323,2792.210172
6324,1409.87365
6325,1735.163355
6326,1506.288419
6327,1337.12315
6328,1532.920022
6329,1780.174009
6330,1803.349072
6331,1462.804764
6332,1886.807531
6333,1538.702864
6334,1155.14355
6335,1365.717549
6336,677.4350531
6337,1305.264892
6338,1471.916744
6339,1063.314602
6340,1899.077082
6341,1159.600288
6342,1819.070479
6343,1732.55265
6344,1162.269895
6345,1621.272355
6346,1514.714512
6347,1418.708201
6348,1355.385215
6349,1302.314578
6350,1905.675691
6351,1035.995151
6352,1499.97279
