FID,ddd,dist
3817,480.7021291,146.5180089
3335,480.796614,146.5468079
4557,481.1352884,146.6500359
3814,481.1920985,146.6673516
2768,481.3951317,146.7292361
5918,481.6162879,146.7966446
6184,481.8163161,146.8576132
4790,482.0613842,146.9323099
2421,482.5377661,147.0775111
1116,482.8669384,147.1778428
2429,482.9406159,147.2002997
2976,483.2649219,147.2991482
2130,483.5800263,147.395192
66,483.5871645,147.3973677
562,483.68471,147.4270996
6014,483.9886751,147.5197482
5774,484.3381566,147.6262701
5090,484.3958557,147.6438568
1071,484.9121149,147.8012126
6019,484.9238109,147.8047776
6111,485.0624288,147.8470283
1959,485.3006741,147.9196455
824,485.3831102,147.944772
3882,485.4133477,147.9539884
5501,485.4176409,147.9552969
3452,485.4624527,147.9689556
2543,485.503507,147.9814689
3016,486.591796,148.3131794
5651,487.3515776,148.5447609
5010,487.5328882,148.6000243
5887,487.8023038,148.6821422
348,487.907907,148.7143301
6086,487.9300277,148.7210724
2493,488.0273185,148.7507267
2305,488.0324326,148.7522855
3888,488.430525,148.873624
4537,488.4460271,148.8783491
4964,489.1423545,149.0905897
176,489.3660708,149.1587784
1143,489.8619202,149.3099133
3837,490.0907868,149.3796718
1147,490.5751964,149.5273199
3442,490.6871878,149.5614548
1144,490.7341725,149.5757758
955,490.8249161,149.6034344
5052,490.8718029,149.6177255
1518,490.9738857,149.6488404
3268,491.4678923,149.7994136
5200,491.5590653,149.8272031
1005,491.6262317,149.8476754
4504,491.8511111,149.9162187
5223,492.130897,150.0014974
5747,492.2594658,150.0406852
5729,492.5530061,150.1301563
5562,492.6147331,150.1489707
3637,492.8640189,150.2249529
2694,493.3135828,150.36198
2916,493.4981442,150.4182344
2924,493.5185605,150.4244572
2380,493.5607192,150.4373072
6029,493.8610853,150.5288588
1992,494.0093911,150.5740624
834,494.6300249,150.7632316
6152,494.8521693,150.8309412
3483,494.9912869,150.8733442
5614,495.4813289,151.022709
759,495.7966249,151.1188113
1912,495.8447194,151.1334705
2333,496.4555613,151.3196551
4850,496.4675912,151.3233218
114,496.8692152,151.4457368
5323,497.1547397,151.5327646
4247,497.2742586,151.569194
5036,497.5579042,151.6556492
3772,497.6970837,151.6980711
1978,497.9229612,151.7669186
540,498.5572252,151.9602422
5855,498.8998399,152.0646712
962,498.941274,152.0773003
4983,499.0948903,152.1241226
1840,499.1056939,152.1274155
4675,499.272168,152.1781568
599,499.6731025,152.3003616
2477,500.206969,152.4630841
640,500.3331887,152.5015559
947,500.7330095,152.6234213
717,500.788861,152.6404448
2150,500.961363,152.6930234
2777,501.2926452,152.7939983
5656,501.3979154,152.8260846
2210,501.8522207,152.9645569
5649,501.8676461,152.9692585
3566,502.3423954,153.1139621
4993,502.5038968,153.1631877
2314,503.0335053,153.3246124
6417,503.7004928,153.5279102
2679,504.4175827,153.7464792
3780,504.4543583,153.7576884
6211,504.6906425,153.8297078
726,504.7024484,153.8333063
5777,504.7164057,153.8375605
1940,505.1166654,153.9595596
3793,505.2516992,154.0007179
4874,505.4071257,154.0480919
340,505.4380643,154.057522
2354,505.4864814,154.0722795
5137,505.4916398,154.0738518
2749,505.6055807,154.108581
5955,505.8811856,154.1925854
5051,505.9524105,154.2142947
880,506.2054693,154.2914271
707,506.3308285,154.3296365
1255,506.5935765,154.4097221
5136,506.8927543,154.5009115
1213,507.1817355,154.588993
2453,507.2116671,154.5981161
5187,507.2935482,154.6230735
4409,507.3466109,154.639247
827,507.4113331,154.6589743
3039,507.8654041,154.7973752
290,507.9993488,154.8382015
832,508.5399017,155.002962
5379,508.6209274,155.0276587
5577,508.7060984,155.0536188
2437,508.905859,155.1145058
772,508.9288289,155.1215071
4230,509.0529924,155.1593521
5376,509.1454127,155.1875218
867,509.3606871,155.2531374
3618,509.4352227,155.2758559
277,509.6480573,155.3407279
5101,509.9433011,155.4307182
590,510.0181368,155.4535281
4772,510.5287103,155.6091509
5913,510.6720773,155.6528491
124,510.742794,155.6744036
3975,510.7723913,155.6834249
6060,511.1239217,155.7905713
2541,511.6479655,155.9502999
2797,511.8598964,156.0148964
6203,511.911926,156.030755
3227,512.5216947,156.2166126
5619,512.5274044,156.2183529
1901,513.1709646,156.41451
2499,513.1847533,156.4187128
3418,513.5936974,156.543359
3857,513.7332305,156.5858887
4157,514.2761647,156.751375
854,514.4146049,156.7935716
5879,514.5348505,156.8302224
4934,514.9232295,156.9486003
1031,515.0145431,156.9764327
5086,515.2405423,157.0453173
2226,515.4010329,157.0942348
3602,515.734151,157.1957692
5047,515.8515747,157.23156
5866,516.5456975,157.4431286
3730,516.5723492,157.451252
737,516.6088622,157.4623812
3967,516.9572724,157.5685766
3436,517.1722776,157.6341102
585,517.2975335,157.6722882
394,517.775957,157.8181117
4981,517.8368558,157.8366736
4643,518.5589924,158.0567809
1252,518.6542063,158.0858021
1934,518.9368577,158.1719542
732,519.5038187,158.3447639
755,519.7313016,158.4141007
1618,520.8957368,158.7690206
951,522.1003891,159.1361986
916,522.359664,159.2152256
5274,522.363027,159.2162506
5623,522.7105693,159.3221815
3083,522.9683456,159.4007517
5702,523.7442687,159.6372531
3853,524.6453427,159.9119005
185,525.0343798,160.030479
6198,525.1036488,160.0515921
484,525.2343857,160.0914408
5779,525.5412965,160.1849872
3238,525.5565581,160.1896389
543,525.7623818,160.252374
1060,526.3094884,160.4191321
2434,526.4258351,160.4545945
5607,526.8218051,160.5752862
5520,526.9329396,160.60916
3646,527.3130562,160.7250195
4594,527.4010502,160.7518401
5766,527.9441372,160.917373
1909,528.1460995,160.9789311
1861,528.3208562,161.032197
1684,528.5647236,161.1065278
4475,528.6062728,161.1191919
2523,528.7586361,161.1656323
3737,528.8838783,161.2038061
1890,529.4910553,161.3888737
1229,530.3478551,161.6500262
553,530.4575775,161.6834696
988,531.3431838,161.9534024
937,532.0607307,162.1721107
2227,532.1059779,162.1859021
345,532.384442,162.2707779
1121,532.5915017,162.3338897
4691,532.7703751,162.3884103
4753,533.1884544,162.5158409
460,533.5107567,162.6140786
3818,533.6171956,162.6465212
2686,533.8269142,162.7104435
2400,533.9600681,162.7510288
4121,534.6498986,162.9612891
3802,534.8762471,163.0302801
6109,534.957719,163.0551127
561,535.049062,163.0829541
1012,535.3579445,163.1771015
5806,536.1618311,163.4221261
5671,536.3899367,163.4916527
2298,536.6646481,163.5753847
5739,536.7044194,163.587507
934,536.7338753,163.5964852
3106,536.88579,163.6427888
4052,536.9150479,163.6517066
5673,537.0656278,163.6976033
5960,537.7615911,163.909733
5929,537.7841602,163.916612
3744,538.2767505,164.0667535
5957,538.3522753,164.0897735
5497,538.7472864,164.2101729
3616,540.3843529,164.7091508
2445,540.6429567,164.7879732
809,541.5460727,165.063243
5838,541.8718636,165.162544
498,541.9707255,165.1926771
5757,542.0757871,165.2246999
1742,542.3525825,165.3090671
5736,543.786986,165.7462733
4942,543.8580619,165.7679373
975,544.1093767,165.844538
3234,544.6662676,166.0142784
6043,544.7343664,166.0350349
107,545.5838993,166.2939725
3990,545.8187571,166.3655572
305,546.8406889,166.677042
4867,547.091454,166.7534752
6170,547.6252725,166.9161831
1079,547.7980108,166.9688337
1942,548.2772386,167.1149023
1209,548.5332406,167.1929317
2238,549.1821042,167.3907054
2293,549.728312,167.5571895
3685,549.977272,167.6330725
1111,550.4930442,167.7902799
3239,550.7142664,167.8577084
2153,551.0278259,167.9532813
4938,551.2073729,168.0080073
2458,551.4074683,168.0689964
3175,551.499031,168.0969046
5892,551.7531651,168.1743647
2364,551.8759545,168.2117909
1175,551.9338564,168.2294394
5861,551.9803173,168.2436007
1973,552.0126796,168.2534647
5525,552.5818105,168.4269358
5927,552.6592649,168.450544
6222,553.2248323,168.6229289
3952,553.5556954,168.723776
1023,553.7972897,168.7974139
117,554.1836419,168.915174
3866,555.7176508,169.38274
984,555.7341627,169.3877728
4689,556.2619833,169.5486525
5681,556.3419604,169.5730295
4632,556.363124,169.5794802
4881,556.6945338,169.6804939
2432,557.4768051,169.9189302
4621,557.6813268,169.9812684
2937,557.7586649,170.004841
5952,558.8128148,170.3261459
2807,559.4815621,170.5299801
3787,559.8882405,170.6539357
429,560.0421705,170.7008536
5987,560.8823298,170.9569341
5477,561.4232807,171.121816
5735,561.4694489,171.135888
582,561.787896,171.2329507
6001,561.8284859,171.2453225
266,561.8629827,171.2558371
2546,562.1311738,171.3375818
2221,562.8916569,171.569377
1139,562.8930895,171.5698137
2495,563.3678868,171.7145319
5087,563.5386644,171.7665849
994,564.3016557,171.9991447
5509,564.3423958,172.0115622
5860,564.4494867,172.0442036
3408,564.4558328,172.0461378
6009,565.4830735,172.3592408
5956,565.5043478,172.3657252
3323,565.6073916,172.397133
5691,565.8383829,172.4675391
199,565.8460874,172.4698874
956,566.0128106,172.5207047
3526,566.319479,172.6141772
367,566.3457186,172.622175
4863,566.3946334,172.6370843
6176,567.0544178,172.8381866
3053,567.9433657,173.1091379
682,568.0636526,173.1458013
5586,568.5130185,173.282768
1856,568.6958736,173.3385023
5106,569.2928862,173.5204717
113,569.5178168,173.5890306
6042,569.699403,173.644378
3777,570.3904815,173.8550187
6125,570.7803151,173.97384
4898,570.839067,173.9917476
5204,570.899734,174.0102389
5734,571.8690426,174.3056842
4857,571.970863,174.336719
1172,572.8819987,174.6144332
5783,572.909646,174.6228601
696,573.8385282,174.9059834
4573,573.949235,174.9397268
3475,574.0729265,174.977428
4599,574.2353665,175.0269397
5833,574.3497092,175.0617914
2371,574.4128574,175.0810389
5191,574.5087472,175.1102662
142,574.8690039,175.2200724
1749,575.1583958,175.308279
373,575.7414319,175.4859884
6055,576.7716611,175.8000023
2195,577.1026832,175.9008978
297,577.2023148,175.9312656
5966,577.3904431,175.988607
6082,577.4702371,176.0129283
3254,577.4805134,176.0160605
6238,578.3240396,176.2731673
5576,578.7684644,176.4086279
650,579.1671639,176.5301516
6062,579.3206927,176.5769471
5745,579.4672873,176.6216292
5760,579.5753626,176.6545705
6217,579.7647836,176.7123061
4268,581.0703012,177.1102278
3971,581.7275338,177.3105523
1220,582.0452428,177.40739
2950,582.3849504,177.5109329
364,582.444748,177.5291592
3912,582.591092,177.5737649
3994,583.141963,177.7416703
6169,583.3391031,177.8017586
678,583.4740633,177.8428945
5206,583.4753188,177.8432772
5639,584.0093013,178.006035
2311,584.0132115,178.0072269
2990,584.0324625,178.0130946
4819,584.1914503,178.0615541
446,584.3614967,178.1133842
1628,584.5818646,178.1805523
3259,584.8600106,178.2653312
1218,584.9372087,178.2888612
466,585.0073815,178.3102499
5031,585.5919776,178.4884348
4153,585.6896454,178.5182039
6138,586.3172788,178.7095066
4719,587.7752092,179.1538838
6192,587.8532899,179.1776828
3355,587.9550498,179.2086992
3504,588.2514979,179.2990566
2304,588.4061256,179.3461871
6070,588.8157262,179.4710333
39,588.9690998,179.5177816
6187,589.0358101,179.5381149
3836,589.4048512,179.6505986
6119,590.2446206,179.9065604
4808,590.4136281,179.9580739
5717,590.4201898,179.9600738
2815,590.5238165,179.9916593
1226,590.6265378,180.0229687
4810,590.906654,180.1083481
751,591.4881674,180.2855934
2198,591.8430637,180.3937658
5267,591.9854076,180.4371522
2378,592.0509821,180.4571393
3006,592.8463175,180.6995576
2183,592.8502134,180.700745
127,593.172004,180.7988268
5616,593.2353218,180.8181261
5539,593.6731174,180.9515662
6096,593.8350517,181.0009238
5019,594.7397366,181.2766717
2770,594.850949,181.3105693
256,594.8825695,181.3202072
5604,595.0788301,181.3800274
3088,595.4093172,181.4807599
5721,595.8062243,181.6017372
312,596.0976076,181.6905508
884,597.0382867,181.9772698
3844,597.3232815,182.0641362
444,597.3834322,182.0824701
3334,597.4165078,182.0925516
1140,598.0634261,182.2897323
2752,598.1838789,182.3264463
5727,598.2678806,182.35205
5851,598.3069536,182.3639594
4068,598.6118334,182.4568868
4987,599.0596873,182.5933927
4977,599.0711959,182.5969005
752,599.1746345,182.6284286
3856,599.4203326,182.7033174
4000,599.9942421,182.878245
1200,600.454709,183.0185953
5547,600.5092436,183.0352175
5801,600.8762215,183.1470723
3783,600.9183816,183.1599227
4962,601.3391428,183.2881707
3269,601.4375097,183.3181529
652,601.5130244,183.3411698
480,601.7585141,183.4159951
847,602.5217265,183.6486222
6067,602.6223548,183.6792937
2330,602.6812755,183.6972528
1093,602.7611719,183.7216052
5696,603.557132,183.9642138
3055,603.6843545,184.0029913
2700,603.896039,184.0675127
194,603.9360622,184.0797118
5978,604.0128316,184.1031111
5542,604.0584393,184.1170123
4046,604.3631251,184.2098805
4069,605.6346013,184.5974265
757,605.9488017,184.6931948
2237,607.2842029,185.1002251
5778,607.3015933,185.1055256
1197,607.3881791,185.131917
2707,607.4893126,185.1627425
2527,607.5889022,185.1930974
5157,608.4742133,185.4629402
48,608.6571076,185.5186864
2381,608.6588805,185.5192268
3107,609.0068737,185.6252951
5780,609.0619507,185.6420826
3695,609.3651168,185.7344876
2143,609.6126462,185.8099346
1190,610.2411498,186.0015025
2764,610.6867893,186.1373334
6272,611.3374406,186.3356519
1442,611.8059773,186.4784619
2926,612.0106347,186.5408415
580,612.1427622,186.5811139
3043,614.5421986,187.3124621
841,615.1408384,187.4949275
5194,615.1925151,187.5106786
1011,615.2257807,187.5208179
2206,615.2794269,187.5371693
5898,615.7971265,187.6949642
6449,616.1087951,187.7899608
299,616.5384113,187.9209078
5144,616.7898618,187.9975499
3116,616.9016064,188.0316096
5857,617.2372011,188.1338989
1122,617.2760731,188.1457471
5817,617.4780141,188.2072987
1727,617.7713549,188.296709
779,618.3037983,188.4589977
1565,618.3171363,188.4630631
1976,618.7755873,188.602799
225,618.8145841,188.6146852
2881,618.8624121,188.6292632
5901,618.9813354,188.665511
2494,618.9876941,188.6674492
4731,619.8111543,188.9184398
613,620.0782239,188.9998427
770,620.3061421,189.0693121
2989,620.3984779,189.0974561
2263,620.5995973,189.1587573
6276,621.1394915,189.323317
2519,621.2064599,189.343729
898,621.2366856,189.3529418
4936,621.3457838,189.3861949
6126,621.7888595,189.5212444
1135,621.9146685,189.559591
5027,622.0845244,189.611363
5528,622.4468911,189.7218124
6129,623.0256143,189.8982073
6143,623.1237752,189.9281267
2231,623.3797525,190.0061486
4885,623.4868896,190.038804
3253,623.5006101,190.0429859
5991,623.9186244,190.1703967
3200,624.1233569,190.2327992
2978,624.2253243,190.2638788
3670,624.4260617,190.3250636
6018,624.9338458,190.4798362
3756,625.0484401,190.5147645
1016,625.2026439,190.5617659
4922,625.3126404,190.5952928
3472,625.5528803,190.6685179
184,625.7043681,190.7146914
666,625.7283402,190.7219981
894,625.901685,190.7748336
3949,626.4426777,190.9397282
519,626.5307609,190.9665759
6399,626.6900902,191.0151395
4049,627.5605346,191.2804509
1232,627.6357818,191.3033863
4732,627.9356767,191.3947943
2998,628.4590266,191.5543113
2515,628.6626878,191.6163872
91,628.7073672,191.6300055
6139,628.7829901,191.6530554
1250,628.9055241,191.6904037
3970,629.2223552,191.7869739
3653,629.6666016,191.9223802
3529,630.4397799,192.1580449
1102,630.4521718,192.161822
5893,630.9424318,192.3112532
1519,631.2448336,192.4034253
4348,631.4105254,192.4539282
721,631.6529271,192.5278122
575,631.835998,192.5836122
2524,631.919685,192.60912
359,632.4215009,192.7620735
5974,632.6430714,192.8296082
5307,632.9604318,192.9263396
6488,633.0982617,192.9683502
943,633.2975567,193.0290953
3095,633.4681673,193.0810974
171,633.5624704,193.109841
1528,633.8190421,193.188044
868,634.254637,193.3208134
3823,634.2816291,193.3290406
3549,634.6018291,193.4266375
1001,634.6733181,193.4484274
3905,634.8126308,193.4908899
5224,635.0373261,193.559377
5746,635.066139,193.5681592
242,635.4145396,193.6743517
3995,635.4997576,193.7003261
6099,635.7088744,193.7640649
1022,636.9142392,194.1314601
3886,636.9888528,194.1542023
3181,637.3432906,194.262235
1008,637.5438946,194.3233791
6052,637.6937289,194.3690486
3648,638.680798,194.6699072
6150,638.9123119,194.7404727
2636,639.5461162,194.9336562
2587,639.6785714,194.9740286
3947,639.7481114,194.9952244
3448,639.7535474,194.9968813
5886,639.9564316,195.0587204
2922,640.0419696,195.0847923
151,640.0908885,195.0997028
2243,640.2328075,195.1429597
3942,640.5609443,195.2429758
5682,640.7826436,195.3105498
1195,640.897933,195.34569
622,640.9857036,195.3724425
928,641.0717296,195.3986632
5979,641.1098381,195.4102787
987,641.2855471,195.4638347
88,641.4713324,195.5204621
4852,641.5106885,195.5324579
3545,641.9639832,195.6706221
2556,642.2187239,195.7482671
4941,642.5576665,195.8515767
1162,643.2451929,196.0611348
5961,643.4340036,196.1186843
3133,643.6236688,196.1764942
4954,643.8306063,196.2395688
3310,644.1087076,196.3243341
2096,644.224712,196.3596922
365,644.260656,196.3706479
2767,644.7652352,196.5244437
923,645.09659,196.6254406
2159,645.35104,196.702997
5146,645.3543405,196.704003
3102,645.6941692,196.8075828
5761,645.9957521,196.8995052
2627,646.442649,197.0357194
3692,646.5576592,197.0707745
4893,646.6405733,197.0960467
538,646.6816434,197.1085649
3198,647.0844768,197.2313485
5025,647.2437054,197.2798814
260,647.3953569,197.3261048
4404,647.5798797,197.3823473
798,647.6034004,197.3895165
949,648.4877522,197.6590669
2065,648.6388201,197.7051124
12,648.746429,197.7379116
2454,648.7800827,197.7481692
1261,648.9154948,197.7894428
4397,648.9306366,197.794058
4248,648.9527968,197.8008125
6112,649.0314354,197.8247815
6177,649.3652884,197.9265399
6506,649.485229,197.9630978
1091,649.5348622,197.978226
5120,650.2703242,198.2023948
94,650.7682606,198.3541658
1285,650.892674,198.392087
5139,650.9508384,198.4098156
5827,651.1962446,198.4846153
4914,651.2037051,198.4868893
433,651.2470817,198.5001105
556,651.4598077,198.5649494
3770,651.7626291,198.6572493
2759,651.7902125,198.6656568
4357,652.0325661,198.7395261
2871,652.5804027,198.9065068
4840,652.6040953,198.9137282
5937,653.1450941,199.0786247
3272,653.5105679,199.1900211
3762,654.0694688,199.3603741
2218,654.1507491,199.3851483
