FID,distance to SAS,distance to stations before,distance decreased
4832,501.7023071,807.093707,305.3913999
4833,237.1376458,498.7434161,261.6057703
4834,113.1963019,469.1983264,356.0020245
4835,451.7526305,766.1731924,314.4205619
4836,263.1218389,581.4936202,318.3717813
4837,302.4448397,566.7542512,264.3094115
4838,369.5813508,267.1436346,
4839,441.5832587,711.9149516,270.3316929
4840,198.9137282,562.7144616,363.8007334
4841,403.6665641,254.9672649,
4842,540.6336388,842.3826936,301.7490548
4843,277.8599896,578.8438186,300.983829
4844,223.350143,558.1480723,334.7979293
4845,287.0527189,532.664243,245.6115241
4846,237.7047962,502.0363607,264.3315645
4847,229.0136779,390.2931795,
4848,452.9093063,742.5035808,289.5942745
4849,415.1320781,289.733289,
4850,151.3233218,289.9029524,
4851,220.3223985,204.9656657,
4852,195.5324579,434.4187539,238.886296
4853,268.8568006,564.4083513,295.5515507
4854,214.0900116,335.0555892,
4855,312.9597348,508.6788973,195.7191625
4856,251.4020415,532.9763125,281.574271
4857,174.336719,537.1953614,362.8586424
4858,50.54393076,401.0203939,350.4764631
4859,237.767949,298.5261512,
4860,328.6865702,580.5614913,251.8749211
4861,494.1166075,792.2551634,298.1385559
4862,400.3549549,617.2035567,216.8486018
4863,172.6370843,512.4521378,339.8150535
4864,284.9363942,528.5265787,243.5901845
4865,78.28392864,403.6438395,325.3599109
4866,377.1413637,207.8287239,
4867,166.7534752,307.3775558,
4868,411.6543347,672.6044381,260.9501034
4869,271.6729167,597.6219431,325.9490264
4870,401.7569161,636.4949323,234.7380162
4871,211.2739819,494.3681371,283.0941552
4872,307.6401036,499.8120019,192.1718983
4873,352.7030601,626.8002066,274.0971465
4874,154.0480919,374.6797376,
4875,398.8873057,656.4375437,257.550238
4876,391.8920346,645.3919648,253.4999302
4877,277.4330385,413.6792365,
4878,306.6769604,578.2670199,271.5900595
4879,265.8022874,634.8919797,369.0896923
4880,427.9628231,247.8177106,
4881,169.6804939,313.3739103,
4882,358.0891376,558.0835169,199.9943793
4883,314.4570218,541.3818793,226.9248575
4884,421.733181,760.3067912,338.5736102
4885,190.038804,283.3249914,
4886,317.221743,146.0745362,
4887,234.5074141,491.7658172,257.2584031
4888,312.1620806,535.7611311,223.5990505
4889,343.4625753,317.5678096,
4890,348.4361512,614.8951782,266.459027
4891,128.2105506,318.2761151,
4892,232.9794579,488.4292441,255.4497862
4893,197.0960467,225.817257,
4894,319.2073692,554.3653382,235.157969
4895,368.226646,698.3554557,330.1288097
4896,438.6240016,243.3947976,
4897,205.770883,399.7089541,
4898,399.0503113,173.9917476,
4899,356.5151842,552.8139666,196.2987824
4900,310.2274571,528.0417824,217.8143253
4901,387.6367859,640.8439144,253.2071285
4902,478.2938592,771.5724927,293.2786335
4903,287.5574978,385.4844331,
4904,308.3105852,434.7816159,
4905,472.7316996,744.3004588,271.5687592
4906,308.4528984,521.6683894,213.215491
4907,265.0282955,637.7564986,372.7282031
4908,328.8578272,403.4702885,
4909,289.7845054,539.4112504,249.626745
4910,310.3836641,529.3401853,218.9565212
4911,403.0600096,295.595602,
4912,199.6286261,546.2694043,346.6407782
4913,360.9821123,689.660534,328.6784217
4914,212.4659714,198.4868893,
4915,392.9376344,432.8992625,
4916,338.3182179,680.9079115,342.5896936
4917,123.9992321,434.6840467,310.6848146
4918,378.0549981,710.0081036,331.9531055
4919,305.5378041,354.2647655,
4920,338.1518074,600.2280879,262.0762805
4921,205.1619933,353.9939632,
4922,190.5952928,392.2252713,
4923,334.861372,235.7002165,
4924,285.1513323,390.9891147,
4925,388.6161507,639.0527347,250.436584
4926,459.5112787,332.4936973,
4927,295.901634,642.9172293,347.0155953
4928,351.0623032,525.1458621,174.0835589
4929,204.8968439,252.9701699,
4930,361.0013708,570.7556238,209.754253
4931,273.9105322,483.0420123,209.1314801
4932,359.3733689,564.824157,205.4507881
4933,390.2322932,260.7455172,
4934,302.0937456,156.9486004,
4935,102.5271452,351.3182962,
4936,189.3861949,272.9556662,
4937,415.5234215,728.9161978,313.3927763
4938,168.0080073,507.2341383,339.226131
4939,368.3498653,541.0574572,172.7075919
4940,280.9077388,402.1904955,
4941,306.7075345,195.8515767,
4942,165.7679373,535.8914285,370.1234912
4943,260.7027258,550.4278553,289.7251295
4944,312.2474792,534.6817806,222.4343014
4945,288.5019441,538.3275928,249.8256487
4946,299.6884112,454.6920236,
4947,410.1931525,641.3991628,231.2060103
4948,424.1718133,248.6616279,
4949,353.3162469,529.2691565,175.9529096
4950,205.5576984,481.9466916,276.3889932
4951,82.58425353,429.2641973,346.6799438
4952,337.8986944,505.5113371,167.6126427
4953,323.0842662,567.4263489,244.3420827
4954,196.2395688,454.3083731,258.0688043
4955,432.6673683,356.0612549,
4956,345.1713725,613.4305518,268.2591793
4957,125.3854223,357.0397653,
4958,475.068415,748.9728785,273.9044635
4959,146.437682,288.7979379,
4960,291.8750758,599.825734,307.9506582
4961,287.3826623,593.2640303,305.881368
4962,183.2881707,438.5559835,255.2678128
4963,387.7041778,553.2909484,165.5867706
4964,149.0905897,435.7748689,286.6842792
4965,370.7257113,488.6160899,
4966,290.1579693,380.02813,
4967,485.7676332,807.4647577,321.6971245
4968,225.7501707,444.636475,218.8863043
4969,340.4859382,242.7684702,
4970,298.9329235,364.2645582,
4971,337.1683131,629.8375825,292.6692694
4972,388.9075317,579.0264651,190.1189334
4973,228.6261669,212.1136961,
4974,225.4691214,460.5516814,235.08256
4975,294.4805972,396.738644,
4976,429.7753326,705.7943576,276.019025
4977,182.5969005,282.4474166,
4978,202.6794945,446.8713082,244.1918137
4979,318.3712088,318.3435957,
4980,472.8270506,769.67637,296.8493194
4981,157.8366736,425.9613205,268.1246469
4982,253.1288964,567.3681269,314.2392305
4983,152.1241226,349.8841802,
4984,467.8658942,369.9670428,
4985,305.4111853,508.9484713,203.537286
4986,399.2846357,313.8636124,
4987,182.5933927,388.4601077,
4988,341.3937705,521.3977587,180.0039882
4989,310.2903154,585.0668068,274.7764914
4990,213.3477258,403.6098028,
4991,63.88106509,402.0211038,338.1400387
4992,276.0219521,419.4079202,
4993,307.1658934,153.1631877,
4994,221.5073061,455.5875041,234.080198
4995,211.5742137,367.6236975,
4996,202.2750596,472.9500502,270.6749906
4997,113.2429423,420.4346153,307.191673
4998,230.6039754,530.4293073,299.8253319
4999,242.3442363,292.6687548,
5000,229.8950038,477.8117638,247.91676
5001,232.1094911,484.8465746,252.7370835
5002,200.3689689,366.9795414,
5003,391.9974977,652.579342,260.5818443
5004,270.7001504,469.6025443,198.9023939
5005,229.9967184,531.3752645,301.3785461
5006,300.0464562,644.8019857,344.7555295
5007,389.2770482,702.1063779,312.8293297
5008,382.4475104,545.1823506,162.7348402
5009,94.83638914,446.3656911,351.5293019
5010,148.6000243,347.2645412,
5011,347.0014642,685.5197839,338.5183197
5012,214.3966173,439.6261001,225.2294828
5013,432.2856595,685.368772,253.0831125
5014,312.7783245,344.583838,
5015,310.5736855,426.6307268,
5016,329.6384513,229.081707,
5017,117.9508133,355.0237492,
5018,227.9213465,470.8033039,242.8819574
5019,181.2766717,243.9373226,
5020,397.5122795,604.4566003,206.9443208
5021,237.5811613,220.0544747,
5022,512.7981562,820.9977183,308.1995621
5023,337.4345438,594.5462739,257.1117301
5024,511.8133005,799.0726359,287.2593354
5025,197.2798814,543.3310829,346.0512015
5026,407.559847,204.0851668,
5027,336.9096702,189.611363,
5028,423.6106011,669.2402849,245.6296838
5029,110.3878779,353.1237625,
5030,420.4432466,663.0376546,242.594408
5031,178.4884348,520.6028306,342.1143958
5032,219.285608,573.6534812,354.3678732
5033,352.6632409,692.0380764,339.3748355
5034,454.5767755,334.2407131,
5035,403.4058606,619.8187998,216.4129392
5036,151.6556492,443.1262407,291.4705915
5037,324.6963479,222.7679581,
5038,297.5422375,484.1913055,186.649068
5039,408.7656466,745.5925008,336.8268542
5040,239.9992136,505.7839666,265.784753
5041,202.3671812,572.4508916,370.0837104
5042,382.5365186,264.6674396,
5043,369.5166565,647.6023494,278.0856929
5044,240.3485172,508.7621784,268.4136612
5045,228.5550138,411.7413114,
5046,273.2258452,571.5259059,298.3000607
5047,157.23156,492.8257046,335.5941446
5048,252.2071333,332.0389753,
5049,604.5070255,941.89045,337.3834245
5050,333.7725104,378.7949814,
5051,154.2142947,277.9247514,
5052,312.0943739,149.6177255,
5053,226.3333563,523.1523061,296.8189498
5054,123.0090722,480.6851802,357.676108
5055,315.962676,408.7695562,
5056,395.3603625,598.3016303,202.9412678
5057,125.402798,438.8297665,313.4269685
5058,280.4225423,514.1059677,233.6834254
5059,395.8359156,558.2283475,162.3924319
5060,121.1713115,332.7183456,
5061,253.3427057,533.9278429,280.5851372
5062,199.7286802,465.7349624,266.0062822
5063,321.8926481,561.072749,239.1801009
5064,660.7408785,981.5109125,320.770034
5065,454.2538413,719.3372507,265.0834094
5066,392.3446441,588.9899385,196.6452944
5067,371.4450547,601.2445856,229.7995309
5068,362.7729596,576.7069673,213.9340077
5069,258.0827077,574.4502513,316.3675436
5070,307.4338105,459.7850746,
5071,80.41302346,436.0743248,355.6613013
5072,249.0398754,559.233449,310.1935736
5073,534.948685,848.8740768,313.9253918
5074,386.6831641,568.0376448,181.3544807
5075,313.9386154,542.0526609,228.1140455
5076,390.8595096,638.0236839,247.1641743
5077,295.840173,553.1509251,257.3107521
5078,134.419851,307.3510663,
5079,293.279377,494.1791245,200.8997475
5080,226.8014799,575.9056533,349.1041734
5081,360.2158354,273.3482791,
5082,394.7340433,662.4308673,267.696824
5083,214.4864841,566.1336059,351.6471218
5084,371.1266383,595.8693193,224.742681
5085,348.8821061,620.1348457,271.2527396
5086,276.5771335,157.0453173,
5087,171.7665849,255.3621865,
5088,134.5738009,491.8513053,357.2775044
5089,227.53516,396.5280689,
5090,147.6438568,363.9278966,
5091,232.7469513,581.5455682,348.7986169
5092,234.8939477,371.7717271,
5093,257.1642391,541.0595015,283.8952624
5094,313.6694482,587.6662497,273.9968015
5095,383.2303747,550.4366744,167.2062997
5096,394.6884625,258.6804746,
5097,299.0780554,559.9695654,260.89151
5098,202.6267128,360.4878144,
5099,386.5886864,567.5899747,181.0012883
5100,440.3495994,721.6689844,281.319385
5101,155.4307182,451.1471027,295.7163845
5102,120.4531314,489.2703559,368.8172245
5103,295.436742,555.0496602,259.6129182
5104,281.2228644,593.2629544,312.04009
5105,551.515381,857.127467,305.612086
5106,173.5204717,487.5927434,314.0722717
5107,357.8796907,558.8627174,200.9830267
5108,364.6968831,582.7144689,218.0175858
5109,427.7383998,714.1088169,286.3704171
5110,275.2555422,495.8101639,220.5546217
5111,306.0008845,573.6349487,267.6340642
5112,314.0095406,591.8156988,277.8061582
5113,243.3570662,552.8449589,309.4878927
5114,340.4198304,619.9957435,279.5759131
5115,431.639454,754.6846641,323.0452101
5116,204.2015024,217.9752271,
5117,222.2679321,515.9281864,293.6602543
5118,438.0499172,778.603132,340.5532148
5119,330.72145,383.3762802,
5120,198.2023948,395.9217882,
5121,146.010483,475.5890805,329.5785975
5122,58.60616239,340.2219355,
5123,374.0164826,607.5749259,233.5584433
5124,401.7627618,666.6244776,264.8617158
5125,353.5931063,515.3391004,161.7459941
5126,220.9668632,407.6320524,
5127,307.557431,517.0420232,209.4845922
5128,369.8057302,210.9670902,
5129,221.2443964,322.590468,
5130,213.9166367,451.9992909,238.0826542
5131,372.8647469,265.1382463,
5132,256.8331789,543.3988899,286.565711
5133,333.8542042,663.6590351,329.8048309
5134,375.1203111,285.2707879,
5135,388.9001805,576.9722908,188.0721103
5136,154.5009115,343.6276826,
5137,154.0738518,332.7035229,
5138,279.8962161,512.24307,232.3468539
5139,198.4098156,373.4022272,
5140,354.2548515,542.6750037,188.4201522
5141,435.1338783,343.1580763,
5142,230.7151112,384.154231,
5143,462.8250721,756.1976364,293.3725643
5144,187.9975499,431.517726,243.5201761
5145,220.7565745,307.2223505,
5146,196.704003,379.9157654,
5147,489.2861374,768.1765257,278.8903883
5148,491.6356506,821.6461889,330.0105383
5149,276.7616365,499.4334117,222.6717752
5150,391.8100875,590.6352989,198.8252114
5151,119.1990477,359.3845344,
5152,356.3907999,640.2508758,283.8600759
5153,232.6806885,377.9589287,
5154,317.8999097,598.6418828,280.7419731
5155,399.1353045,256.7671848,
5156,207.9266335,556.0024772,348.0758437
5157,185.4629402,507.7791637,322.3162235
5158,457.8302118,749.3441313,291.5139195
5159,292.2162809,449.8442253,
5160,124.5185975,325.486046,
5161,222.029858,517.2603285,295.2304705
5162,340.6937193,678.216088,337.5223687
5163,543.1903162,839.8995352,296.709219
5164,347.9093042,347.5873979,
5165,297.0195252,203.5755541,
5166,316.7308645,547.8033484,231.0724839
5167,123.2432967,433.8866633,310.6433666
5168,353.2643798,543.2736589,190.0092791
5169,307.0403024,440.2349545,
5170,233.3046217,304.5302785,
5171,453.7186055,401.4106391,
5172,325.0398463,324.9617193,
5173,324.9347962,393.0127575,
5174,341.5126122,606.7401378,265.2275256
5175,504.963463,806.1112177,301.1477547
5176,351.9163711,530.599575,178.6832039
5177,303.2625051,571.5840885,268.3215834
5178,405.040595,629.2875758,224.2469808
5179,265.4715144,560.7172126,295.2456982
5180,447.8102687,715.5434645,267.7331958
5181,389.8678465,723.8406164,333.9727699
5182,282.5756404,586.0791784,303.503538
5183,380.0501477,547.9628463,167.9126986
5184,384.2296508,556.2378724,172.0082216
5185,415.2976516,753.0197035,337.7220519
5186,315.6399376,465.2592223,
5187,154.6230735,450.6501546,296.0270811
5188,234.3122863,538.5621946,304.2499083
5189,391.647742,407.5286133,
5190,386.880307,299.2691346,
5191,365.7785645,175.1102661,
5192,131.6603134,410.6354596,278.9751462
5193,373.0797069,704.1304803,331.0507734
5194,187.5106786,236.6779706,
5195,41.25791273,400.6467399,359.3888271
5196,300.0131999,564.9501397,264.9369398
5197,366.8076669,588.8771229,222.069456
5198,241.718243,580.8202518,339.1020088
5199,428.3255134,767.7236033,339.3980899
5200,149.8272031,356.7957409,
5201,229.005858,459.2278716,230.2220136
5202,452.6854297,729.2002026,276.5147729
5203,407.1059244,658.8948968,251.7889724
5204,174.0102389,516.6151761,342.6049372
5205,446.5376055,725.4302755,278.89267
5206,177.8432772,289.4517104,
5207,141.8576504,470.4631144,328.605464
5208,243.0693841,512.8451552,269.7757711
5209,551.6942955,856.2416439,304.5473484
5210,315.000518,210.2262879,
5211,395.2882155,651.7625576,256.4743421
5212,242.3347588,224.8102245,
5213,300.216075,495.3383085,195.1222335
5214,498.7536831,787.5500471,288.796364
5215,90.0684089,312.7054647,
5216,285.1721554,442.1869266,
5217,420.2520777,249.6381155,
5218,434.0131058,717.8523623,283.8392565
5219,392.6760855,541.0172388,148.3411533
5220,246.180608,327.8591188,
5221,361.8300248,570.5010915,208.6710667
5222,482.0672137,764.2907268,282.2235131
5223,150.0014974,423.1778204,273.176323
5224,321.4919119,193.559377,
5225,353.0058607,536.6162868,183.6104261
5226,246.3946098,522.6220519,276.2274421
5227,385.3761053,562.0842047,176.7080994
5228,366.1941156,583.1353898,216.9412742
5229,200.6686552,528.336574,327.6679188
5230,306.8523252,515.3302182,208.477893
5231,376.6693967,530.3027492,153.6333525
5232,277.5245292,437.3447388,
5233,467.8355487,762.9886087,295.15306
5234,219.706761,235.2421997,
5235,333.9906045,587.7145444,253.7239399
5236,424.1873304,286.0871828,
5237,369.0389719,525.2898011,156.2508292
5238,416.2935442,250.7331505,
5239,324.0162159,608.9651348,284.9489189
5240,467.507384,727.2631912,259.7558072
5241,282.5455072,602.5848247,320.0393175
5242,334.8848038,593.6169826,258.7321788
5243,344.7076089,608.2165357,263.5089268
5244,243.2881679,515.7246946,272.4365267
5245,295.7890923,369.5259677,
5246,305.9353265,445.8254062,
5247,518.9331605,823.6286754,304.6955149
5248,408.1357857,253.3383939,
5249,118.5491515,339.0654209,
5250,291.1693108,545.0607647,253.8914539
5251,292.8884878,374.740184,
5252,264.7635801,557.516228,292.7526479
5253,367.1032977,465.1399589,
5254,444.7955822,338.3171653,
5255,234.9921032,537.6286221,302.6365189
5256,277.8845645,505.7434103,227.8588458
5257,142.5338086,420.6436282,278.1098196
5258,282.9302084,396.567511,
5259,224.3464243,208.3991169,
5260,340.4617322,369.6836916,
5261,463.8359006,735.1055294,271.2696288
5262,233.9152983,448.3831418,214.4678435
5263,304.1369875,502.5158328,198.3788453
5264,313.4486245,493.3228804,179.8742559
5265,305.183688,488.5347473,183.3510593
5266,301.8983656,614.013764,312.1153984
5267,180.4371522,550.7884023,370.3512501
5268,266.1800043,272.7814486,
5269,239.192256,584.0916437,344.8993877
5270,773.5273389,411.6106516,
5271,671.259245,324.6867879,
5272,745.7624164,388.697265,
5273,727.4471059,360.360041,
5274,501.8297395,159.2162506,
5275,768.5791446,424.654805,
5276,734.8133685,375.2979083,
5277,762.4096965,401.1237436,
5278,561.4391592,204.4015823,
5279,630.101757,268.5330222,
5280,773.9643301,442.1378575,
5281,713.910492,340.2807491,
5282,783.8937775,462.1410921,
5283,592.2413516,232.8342076,
5284,760.9537155,387.3828829,
5285,803.5422558,455.5830954,
5286,756.7167437,395.7710463,
5287,613.2358399,278.7707702,
5288,468.990883,118.7632323,
5289,659.0307226,316.4224861,
5290,778.4537533,422.1403419,
5291,663.7639205,320.3750584,
5292,656.5187042,333.0037603,
5293,808.1657241,449.7537677,
5294,692.4620194,360.7767157,
5295,444.6487958,126.0852263,
5296,755.8836293,413.4815399,
5297,717.2375723,350.5255041,
5298,735.622952,362.0925522,
5299,782.6017506,445.6333505,
5300,714.7792704,390.1754279,
5301,792.240573,468.8120744,
5302,674.920801,360.2776014,
5303,641.8057655,291.4396095,
5304,932.824809,459.9640703,
5305,846.3367159,501.2777489,
5306,818.3537107,468.9063262,
5307,566.5033501,192.9263396,
5308,860.1079564,525.4094394,
5309,587.8827676,244.8198064,
5310,658.7843243,290.4159589,
5311,480.9036281,127.6418545,
5312,597.167281,223.6201527,
5313,607.4864115,247.1270113,
5314,693.6965255,374.0577109,
5315,751.0428043,390.4485741,
5316,957.5714464,447.560348,
5317,813.5079744,439.938168,
5318,772.9487712,417.0656243,
5319,809.5657315,460.9869574,
5320,613.6263475,240.5716914,
5321,864.0982624,517.2186487,
5322,801.8934621,443.8952764,
5323,509.9520128,151.5327647,
5324,661.8703011,288.4432629,
5325,715.298875,342.04703,
5326,753.5150276,382.217765,
5327,684.3003211,367.0888914,
5328,735.0128414,383.7291914,
5329,471.8487328,101.9353183,
5330,776.7290766,408.0995269,
5331,672.8198266,328.4343612,
5332,745.2168995,428.6182694,
5333,825.9894936,460.8029972,
5334,712.3899233,341.8005638,
5335,889.5213476,559.1611568,
5336,722.7506537,371.6349097,
5337,507.2253346,144.4206279,
5338,806.7474869,440.1053688,
5339,491.6574288,134.8607951,
5340,658.6585856,285.2499994,
5341,449.3873715,128.106108,
5342,816.3298629,474.744441,
5343,486.9453293,132.3450998,
5344,748.3897517,377.1751087,
5345,454.2666752,130.3514142,
5346,791.5536952,444.8902533,
5347,681.5098824,328.7917233,
5348,824.4368131,455.703649,
5349,788.71577,419.793772,
5350,746.1995346,372.6508773,
5351,781.0517485,428.7382338,
5352,790.0606878,432.8844678,
5353,779.8432382,413.6804082,
5354,802.4396353,442.8729687,
5355,752.3771553,378.9562078,
5356,756.5645524,386.9777208,
5357,767.3320578,411.9026448,
5358,724.196122,375.008533,
5359,750.5820345,385.0946972,
5360,728.2521544,400.7891077,
5361,698.4598139,377.6430322,
5362,626.3237455,253.1845874,
5363,626.0975409,278.1240364,
5364,746.0464984,393.6394933,
5365,662.4214559,337.4284706,
5366,879.9918415,542.6438278,
5367,729.1247968,394.5756454,
5368,703.278881,381.3046254,
5369,463.2868505,114.7270623,
5370,784.203214,427.455095,
5371,821.5426316,451.323249,
5372,725.7129379,378.435774,
5373,727.7764476,356.897765,
5374,849.2775981,516.1323015,
5375,755.8503888,402.5076353,
5376,511.3597318,155.1875218,
5377,457.8420975,111.0242663,
5378,597.500099,230.4438845,
5379,508.0681395,155.0276587,
5380,701.5549696,356.3874917,
5381,743.5387092,372.3986391,
5382,689.0602703,370.6016054,
5383,766.4634525,429.948619,
5384,751.1065583,400.8227274,
5385,837.5436075,476.114393,
5386,770.7780826,402.3162267,
5387,860.8911733,535.0511949,
5388,635.3415519,267.4026229,
5389,639.188751,265.9757946,
5390,782.7517074,413.9849732,
5391,473.5278044,140.6713668,
5392,768.195504,394.7846849,
5393,732.8130169,361.8475037,
5394,719.0686365,386.7335385,
5395,702.4455256,333.4441314,
5396,751.0008519,398.1139391,
5397,493.2921495,122.3274883,
5398,719.4671992,363.8549713,
5399,739.7130322,372.197785,
5400,763.4674286,392.0368199,
5401,793.8178148,455.22031,
5402,786.453811,414.7357209,
5403,821.1354529,461.9127252,
5404,627.9807477,254.4617706,
5405,713.3801586,347.3812053,
5406,778.922662,416.7150345,
5407,719.3715311,345.9278293,
5408,709.6365029,370.543512,
5409,733.5858965,366.2592661,
5410,738.3010827,367.2445397,
5411,890.5358366,441.4276031,
5412,463.779243,135.1745996,
5413,636.0654875,297.6463424,
5414,670.3340152,357.0025541,
5415,474.8929685,123.0915825,
5416,831.5530844,488.1386127,
5417,578.2723945,236.7439899,
5418,739.7590382,383.7300012,
5419,758.6128743,387.2561785,
5420,854.5726775,520.6577955,
5421,650.0007713,309.0581179,
5422,707.8066567,384.775308,
5423,764.5547076,406.5759222,
5424,795.3898192,426.3095362,
5425,676.3560088,336.7089893,
5426,840.1183491,495.736085,
5427,746.8140253,410.0338325,
5428,577.091941,218.765829,
5429,745.1286523,371.7029392,
5430,785.6914195,439.6936218,
5431,512.825357,204.9937392,
5432,780.0248446,434.6915103,
5433,774.4031129,429.7503527,
5434,722.7968835,352.0073454,
5435,598.5890688,253.9648354,
5436,768.8314371,433.8135001,
5437,712.0098151,374.6482329,
5438,812.3588865,438.6945599,
5439,580.4504991,207.6894679,
5440,783.9237121,410.3248251,
5441,739.7958356,370.3708644,
5442,496.3805057,138.7347359,
5443,752.0068505,384.0721761,
5444,804.7313699,464.6406481,
5445,625.0490026,260.0462269,
5446,629.2822498,292.2434989,
5447,802.5363897,439.1606333,
5448,660.9320486,298.018526,
5449,842.2052624,519.6311132,
5450,673.3558395,345.7734285,
5451,712.5296676,349.1710625,
5452,803.0542409,433.086043,
5453,609.1864167,276.6826594,
5454,896.6031464,418.8029486,
5455,654.2276753,312.3979255,
5456,764.5759724,396.2948838,
5457,768.1209218,406.5055476,
5458,643.600422,303.7043538,
5459,768.5403025,397.0360282,
5460,771.2984466,437.8234769,
5461,679.5474246,363.6186032,
5462,627.0729445,311.8812995,
5463,667.187626,315.2679345,
5464,810.1027166,469.3084107,
5465,814.5644181,455.7451274,
5466,642.336981,292.6704176,
5467,795.9033418,438.3142893,
5468,843.9560812,511.6045204,
5469,745.8214434,378.1032067,
5470,828.4165547,483.6242361,
5471,822.9234131,480.5280067,
5472,838.2340731,506.75948,
5473,787.742591,425.0793521,
5474,758.3484002,390.238207,
5475,817.6676511,445.6261335,
5476,799.2758366,459.9206229,
5477,460.3758093,171.121816,
5478,917.1997308,470.8996393,
5479,674.4854977,332.3677302,
5480,727.3580173,382.1071848,
5481,673.3703442,328.9198244,
5482,459.0147615,132.6879917,
5483,798.1268403,473.559798,
5484,740.813685,388.929789,
5485,612.3116174,265.9749259,
5486,815.9526622,494.9066422,
5487,797.4399933,450.1297013,
5488,452.5208024,107.5622265,
5489,763.409076,425.3907556,
5490,566.4674631,200.389579,
5491,828.1118269,508.2315116,
5492,741.1487082,386.0943769,
5493,620.305537,252.6850818,
5494,846.3201894,494.3628817,
5495,773.676508,403.9388481,
5496,650.6760298,328.6828393,
5497,437.6312542,164.2101729,
5498,803.0428918,433.789017,
5499,699.3608905,352.5094778,
5500,644.8246172,324.4168268,
5501,508.5797821,147.9552969,
5502,721.104574,351.8789066,
5503,495.6342099,121.979918,
5504,760.6020119,405.736856,
5505,818.6721591,464.2147589,
5506,604.4390608,260.0119916,
5507,818.0564863,489.8815515,
5508,715.4867183,380.6239923,
5509,441.0667147,172.0115622,
5510,788.2352964,450.4362033,
5511,803.7588706,430.3698694,
5512,468.6470773,137.8534473,
5513,301.0882642,116.1389557,
5514,530.3002622,318.9304997,
5515,294.029881,130.9369157,
5516,472.8447064,420.6492356,-52.19547079
5517,488.9344363,229.8125891,
5518,1165.526419,55.6638661,
5519,439.7439573,124.1681772,
5520,866.7310249,160.60916,
5521,686.5669152,78.21636005,
5522,595.0119577,235.2271516,
5523,598.5959664,280.5895935,
5524,898.8141119,227.9910617,
5525,486.501378,168.4269358,
5526,685.7038749,66.22140527,
5527,959.551913,262.4721716,
5528,189.8943379,189.7218124,
5529,343.0340496,130.7656525,
5530,462.4978897,121.4888428,
5531,738.3247523,142.7777799,
5532,1007.19787,219.8335302,
5533,370.2724048,323.734618,
5534,544.4346501,404.7462432,-139.6884069
5535,665.0912732,74.39600167,
5536,408.2714939,302.0459748,
5537,929.9823064,275.2322904,
5538,515.6602697,203.9924335,
5539,577.996618,180.9515662,
5540,457.8797789,304.8838596,
5541,1016.955812,209.4726675,
5542,855.1693478,184.1170123,
5543,467.1670723,259.3178345,
5544,932.7036799,262.9685796,
5545,498.5308053,225.8803516,
5546,978.4308459,250.5252999,
5547,858.4170464,183.0352174,
5548,782.667784,99.03001131,
5549,85.46473717,325.2548412,
5550,634.0361616,130.7207932,
5551,814.6274819,214.5511932,
5552,400.7269071,43.97838484,
5553,684.6958486,125.3740409,
5554,440.0533936,106.7683302,
5555,424.4694015,308.55875,
5556,721.332504,39.94716039,
5557,528.5551791,256.0503992,
5558,602.5346348,105.1463554,
5559,419.0856827,310.5113744,
5560,530.8240926,311.6777117,
5561,752.28176,331.2191121,
5562,601.034925,150.1489706,
5563,646.6196053,124.6211629,
5564,462.8583741,297.2901149,
5565,1137.629673,84.04916842,
5566,573.1007674,255.4331207,
5567,772.8863104,89.93814942,
5568,443.3147267,299.7650513,
5569,431.5866693,65.76026679,
5570,698.6943924,55.22454923,
5571,815.8875008,137.5907178,
5572,945.5259534,279.4063297,
5573,903.7723629,242.6547047,
5574,426.1597919,297.7526083,
5575,1270.995735,441.0239357,
5576,797.4611098,176.4086279,
5577,597.3119528,155.0536188,
5578,791.5057951,108.7355712,
5579,695.2419369,62.37665444,
5580,1163.278833,59.17033135,
5581,332.6447002,136.3862149,
5582,396.9983408,49.32710503,
5583,713.932752,32.98799215,
5584,661.0241048,220.4964605,
5585,621.7340711,249.4878524,
5586,553.9491232,173.282768,
5587,371.9990149,109.148766,
5588,931.5371223,243.394551,
5589,773.4339485,232.1438742,
5590,681.4872976,93.10599733,
5591,380.4765183,131.027907,
5592,755.7013109,305.9152669,
5593,358.5743556,309.0035498,
5594,754.2584332,135.7890669,
5595,950.0736937,249.2749385,
5596,336.4272884,603.5591359,267.1318475
5597,940.7870533,253.5685848,
5598,982.273745,343.539404,
5599,970.4842962,250.7437521,
5600,992.830539,235.1216624,
5601,434.7670444,122.4137186,
5602,922.1282277,233.0251097,
5603,1078.759529,142.8837427,
5604,1064.552801,181.3800274,
5605,961.0313706,260.5287171,
5606,1078.079878,145.0458393,
5607,716.631408,160.5752862,
5608,997.6280972,230.0121848,
5609,1110.791158,335.3455765,
5610,99.46155072,283.5796392,
5611,320.5493348,110.8306338,
5612,829.7043564,199.9839339,
5613,1310.002121,404.6430797,
5614,1073.58193,151.022709,
5615,513.5739679,406.391542,-107.1824259
5616,1042.219516,180.8181261,
5617,646.2264707,209.3267163,
5618,709.8065257,26.26739831,
5619,638.5788534,156.2183529,
5620,426.5375531,61.61381468,
5621,465.0888019,423.0984085,-41.99039344
5622,821.6116774,220.5649892,
5623,559.622092,159.3221815,
5624,461.6131975,92.39324972,
5625,1224.995909,472.2933171,
